gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	recordedByID	identifiedByID	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
1563352380																										http://n2t.net/ark:/65665/3ff9f85c6-88e8-45c5-9a86-0e81554eb5e1										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			US	Botany	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3ff9f85c6-88e8-45c5-9a86-0e81554eb5e1	2141955	7036	L. Smith, W. A. Egler, A. Magnanini, W. A. Egler, L. S. Silva & et al.	1								PRESENT																			1952-04-29T00:00:00		120	120	1952	4	29											South America - Neotropics, Brazil, Minas Gerais, Jaboticatubas	SOUTH_AMERICA				BR	Minas Gerais	Jaboticatubas		Serra do Cipó. Chapéu de Sol								-19.67	-43.95																																																	Encholirium subsecundum (Baker) Mez							Plantae, Monocotyledonae, Poales, Bromeliaceae, Pitcairnioideae	Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2021-03-30T11:28:03.743Z	1000.0						GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum		DWC_ARCHIVE	2021-03-30T11:28:03.743Z	2021-03-29T08:59:35.763Z	true				BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.199_1	Confins	BRA.13.199.1_1	Confins	
1563342839																										http://n2t.net/ark:/65665/3f04a9c9e-dfd6-4f62-b8cf-e536733aa4a0										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			US	Botany	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3f04a9c9e-dfd6-4f62-b8cf-e536733aa4a0	2587040A	27932	H. S. Irwin & et al.	1								PRESENT																																				South America - Neotropics, Brazil	SOUTH_AMERICA				BR																																																														Encholirium subsecundum (Baker) Mez							Plantae, Monocotyledonae, Poales, Bromeliaceae, Pitcairnioideae	Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2021-03-30T11:28:01.076Z							OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum		DWC_ARCHIVE	2021-03-30T11:28:01.076Z	2021-03-29T08:59:35.763Z	true												
1563335983																										http://n2t.net/ark:/65665/3e50120ec-0c3a-4415-8e69-402d679256e4										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			US	Botany	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3e50120ec-0c3a-4415-8e69-402d679256e4	2141956	7036	L. Smith, W. A. Egler, S. L. Oliveira e Silva, L. Dau & G. Machine	1								PRESENT																			1952-04-29T00:00:00		120	120	1952	4	29											South America - Neotropics, Brazil, Minas Gerais, Jaboticatubas	SOUTH_AMERICA				BR	Minas Gerais	Jaboticatubas		Serra do Cipó, Chapeu de Sol								-19.67	-43.95																																																	Encholirium subsecundum (Baker) Mez							Plantae, Monocotyledonae, Poales, Bromeliaceae, Pitcairnioideae	Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2021-03-30T11:28:28.686Z	1000.0						GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum		DWC_ARCHIVE	2021-03-30T11:28:28.686Z	2021-03-29T08:59:35.763Z	true				BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.199_1	Confins	BRA.13.199.1_1	Confins	
1563332025																										http://n2t.net/ark:/65665/3de800f62-4443-4d02-a486-3d2824798b17										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			US	Botany	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3de800f62-4443-4d02-a486-3d2824798b17	2551304	6087	E. P. Heringer & L. Castellanos	1								PRESENT																			1958-03-04T00:00:00		63	63	1958	3	4											South America - Neotropics, Brazil, Minas Gerais	SOUTH_AMERICA				BR	Minas Gerais			Serra do Cipó																																																										Encholirium subsecundum (Baker) Mez							Plantae, Monocotyledonae, Poales, Bromeliaceae, Pitcairnioideae	Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2021-03-30T11:28:18.804Z							OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum		DWC_ARCHIVE	2021-03-30T11:28:18.804Z	2021-03-29T08:59:35.763Z	true												
1563330383																										http://n2t.net/ark:/65665/3dbf2d6cf-f783-4ab3-bfac-223619356639										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			US	Botany	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3dbf2d6cf-f783-4ab3-bfac-223619356639	2700855	29883	G. Hatschbach	1								PRESENT																			1972-08-05T00:00:00		218	218	1972	8	5											South America - Neotropics, Brazil, Minas Gerais, Jaboticatubas	SOUTH_AMERICA				BR	Minas Gerais	Jaboticatubas		Serra do Cipó																																																										Encholirium subsecundum (Baker) Mez							Plantae, Monocotyledonae, Poales, Bromeliaceae, Pitcairnioideae	Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2021-03-30T11:27:57.439Z							OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum		DWC_ARCHIVE	2021-03-30T11:27:57.439Z	2021-03-29T08:59:35.763Z	true												
1563327019																										http://n2t.net/ark:/65665/3d68a9ed1-0713-46f8-99ca-9498fab210b9										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			US	Botany	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3d68a9ed1-0713-46f8-99ca-9498fab210b9	1801968	640	-. Mulford & R. Foster	1								PRESENT																			1940-07-12T00:00:00		194	195	1940	7	12											South America - Neotropics, Brazil, Minas Gerais, Jaboticatubas	SOUTH_AMERICA				BR	Minas Gerais	Jaboticatubas		Serra do Cipó, north of Belo Horizonte																																																										Encholirium subsecundum (Baker) Mez							Plantae, Monocotyledonae, Poales, Bromeliaceae, Pitcairnioideae	Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2021-03-30T11:27:57.121Z	1400.0						OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum		DWC_ARCHIVE	2021-03-30T11:27:57.121Z	2021-03-29T08:59:35.763Z	true												
1563315046																										http://n2t.net/ark:/65665/3c37061ec-6388-4a0e-a1d5-5baf483b3270										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			US	Botany	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3c37061ec-6388-4a0e-a1d5-5baf483b3270	2587039	27932	H. S. Irwin, R. R. Santos, R. Souza, R. R. Santos & J. Ramos	1								PRESENT																			1970-03-19T00:00:00		78	78	1970	3	19											South America - Neotropics, Brazil, Minas Gerais	SOUTH_AMERICA				BR	Minas Gerais			Abandoned diamondines, steep slopes of Rio Jequití with many outcrops, ca. 15km E. of Diamantina																																																										Encholirium subsecundum (Baker) Mez							Plantae, Monocotyledonae, Poales, Bromeliaceae, Pitcairnioideae	Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2021-03-30T11:28:20.577Z	975.0						OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum		DWC_ARCHIVE	2021-03-30T11:28:20.577Z	2021-03-29T08:59:35.763Z	true												
1563286749																										http://n2t.net/ark:/65665/396d93e56-6461-430c-ad58-713942ebbbf0										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			US	Botany	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/396d93e56-6461-430c-ad58-713942ebbbf0	3439636	592	R. C. Forzza, J. R. Pirani, A. Marcato, M. Meguro & A. Rapini	1								PRESENT																			1998-01-11T00:00:00		11	11	1998	1	11											South America - Neotropics, Brazil, Minas Gerais, Joaquim Felício	SOUTH_AMERICA				BR	Minas Gerais	Joaquim Felício		Serra do Cabral								-17.6989	-44.2919																																																	Encholirium subsecundum (Baker) Mez							Plantae, Monocotyledonae, Poales, Bromeliaceae, Pitcairnioideae	Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2021-03-30T11:27:47.533Z							GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum		DWC_ARCHIVE	2021-03-30T11:27:47.533Z	2021-03-29T08:59:35.763Z	true				BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.300_1	Francisco Sá	BRA.13.300.2_1	Francisco Dumont	
1563284631																										http://n2t.net/ark:/65665/393825674-50dd-4441-a4b5-6cbb3e2c2281										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			US	Botany	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/393825674-50dd-4441-a4b5-6cbb3e2c2281	2141953	6881	L. Smith, F. Segadas-Vianna, W. A. Egler, L. Dau & G. Machline	1								PRESENT																			1952-04-29T00:00:00		120	120	1952	4	29											South America - Neotropics, Brazil, Minas Gerais, Jaboticatubas	SOUTH_AMERICA				BR	Minas Gerais	Jaboticatubas		Serra do Cipó, 6km ao norte do Palacio								-19.17	-43.58																																																	Encholirium subsecundum (Baker) Mez							Plantae, Monocotyledonae, Poales, Bromeliaceae, Pitcairnioideae	Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2021-03-30T11:28:16.724Z	1200.0						GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		true	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum		DWC_ARCHIVE	2021-03-30T11:28:16.724Z	2021-03-29T08:59:35.763Z	true				BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.701_1	Santana do Riacho	BRA.13.701.1_1	Cardeal Mota	
1563268397																										http://n2t.net/ark:/65665/379ae782a-cbe5-4408-816f-2a27daecdb0e										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			US	Botany	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/379ae782a-cbe5-4408-816f-2a27daecdb0e	3439633	539	R. C. Forzza, A. Marcato, N. Roque & A. Marcato	1								PRESENT																			1997-12-09T00:00:00		343	343	1997	12	9											South America - Neotropics, Brazil, Minas Gerais, Diamantina	SOUTH_AMERICA				BR	Minas Gerais	Diamantina		Estrada Diamantina-Milho Verde																																																										Encholirium subsecundum (Baker) Mez							Plantae, Monocotyledonae, Poales, Bromeliaceae, Pitcairnioideae	Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2021-03-30T11:27:49.838Z							OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum		DWC_ARCHIVE	2021-03-30T11:27:49.838Z	2021-03-29T08:59:35.763Z	true												
1563192977																										http://n2t.net/ark:/65665/3006b1441-54e1-4cb6-bcdb-5f8e914e2b28										CC0_1_0																		PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:34871			US	Botany	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3006b1441-54e1-4cb6-bcdb-5f8e914e2b28	3078092	8905	P. C. Hutchison & J. Paffaro	1								PRESENT																			1985-08-13T00:00:00		225	225	1985	8	13											South America - Neotropics, Brazil, Minas Gerais	SOUTH_AMERICA				BR	Minas Gerais			Serra do Cipó, 3km north of Chapéu do Sol, just below km 110																																																										Encholirium subsecundum (Baker) Mez							Plantae, Monocotyledonae, Poales, Bromeliaceae, Pitcairnioideae	Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2021-03-30T11:27:35.812Z							OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum		DWC_ARCHIVE	2021-03-30T11:27:35.812Z	2021-03-29T08:59:35.763Z	true												
1427600644																										urn:catalog:JBRJ:RB:1218940										CC_BY_4_0											Rio de Janeiro Botanical Garden							Physical Object					JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PRESERVED_SPECIMEN				urn:catalog:JBRJ:RB:1218940	RB01218940	19565	G. Martinelli; T.Lima, D.Maurenza									PRESENT						RB 674066	saxícola ou rupícola, heliófila; folhas verdes, discolores; infrutescência com escapo castanho-escuro, brácteas escapais paleáceas; frutos castanho-nigrescentes; sementes castanho-claro.												2016-11-01T00:00:00				2016	11	1																BR	Minas Gerais		Diamantina	córrego Jequitaí. campos rupestres com afloramentos rochosos. Parque Nacional Sempre Vivas								-17.891667	-43.806389																																				R.C.FORZZA													Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			4300f8d5-1ae5-49e5-a101-63894b005868	BR	2021-03-30T10:27:22.573Z	1238.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE		true	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum (Baker) Mez		DWC_ARCHIVE	2021-03-30T10:27:22.573Z	2021-03-25T15:33:53.797Z	false				BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.98_1	Buenópolis	BRA.13.98.2_1	Curimatai	
1424370759																										urn:catalog:JBRJ:RB:660454										CC_BY_4_0											Rio de Janeiro Botanical Garden							Physical Object					JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PRESERVED_SPECIMEN				urn:catalog:JBRJ:RB:660454	RB00660454	27	F. Santos-Silva; R. Ribeiro & R.F. Monteiro									PRESENT						RB 517982	Rupícola com eixo da inflorescência com 80-90cm de altura. Folhas roxas com 60cm de comp. Presença de flores e frutos.												2011-09-25T00:00:00				2011	9	25																BR	Minas Gerais		Diamantina	Estrada Serro-Diamantina, cerca de 40 Km de Diamantina, perto da placa de Nascente do Rio Jequitinhonha.																																													R.C.FORZZA	2018-01-01T00:00:00												Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			4300f8d5-1ae5-49e5-a101-63894b005868	BR	2021-03-30T10:27:20.492Z							MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum (Baker) Mez		DWC_ARCHIVE	2021-03-30T10:27:20.492Z	2021-03-25T15:33:53.797Z	false												
1424352033																										urn:catalog:JBRJ:RB:642208										CC_BY_4_0											Rio de Janeiro Botanical Garden							Physical Object					JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PRESERVED_SPECIMEN				urn:catalog:JBRJ:RB:642208	RB00642208	914	G. Martinelli									PRESENT						RB 182806	Heliófila, saxícola ou rupícola, crescxendo entre fendas de rochas verticais, planta com aproximadamente 50 cm de diametro, pseudo caule com cor castanho-escuro, folhas verdes com lepidote argenteo, espinhos da folha com ápice castanho; inflorescencia com escapo verde argenteo, bracteas escapais argenteas, rachis verde alvacento, bracteas florais de cor castanho; frutos ainda verdes de cor verde, com corola e calice persistente de cor castanho-amarelado, estilete e estigma persistente no ápice do fruto de cor castanho nigrescente, inflorescencia com aproximadamente 1,20 m de altura.												1976-06-04T00:00:00				1976	6	4																BR	Minas Gerais		Santana do Riacho	Serra do Cipó, Km 118 da estrada para o Morro do Pilar, afloramento de quartzito.																																													R.C. Forzza	2001-01-01T00:00:00												Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			4300f8d5-1ae5-49e5-a101-63894b005868	BR	2021-03-30T10:27:20.560Z	1380.0						RECORDED_DATE_INVALID;MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum (Baker) Mez		DWC_ARCHIVE	2021-03-30T10:27:20.560Z	2021-03-25T15:33:53.797Z	false												
1424352023																										urn:catalog:JBRJ:RB:642223										CC_BY_4_0											Rio de Janeiro Botanical Garden							Physical Object					JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PRESERVED_SPECIMEN				urn:catalog:JBRJ:RB:642223	RB00642223	1655	Edmundo Pereira									PRESENT						RB 90640	Flores amarelas, sobre pedras.												1955-05-31T00:00:00				1955	5	31																BR	Minas Gerais		Diamantina	Rio Prata.																																													R.C. Forzza	2001-01-01T00:00:00												Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			4300f8d5-1ae5-49e5-a101-63894b005868	BR	2021-03-30T10:27:26.350Z							MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum (Baker) Mez		DWC_ARCHIVE	2021-03-30T10:27:26.350Z	2021-03-25T15:33:53.797Z	false												
1424351993																										urn:catalog:JBRJ:RB:642217										CC_BY_4_0											Rio de Janeiro Botanical Garden							Physical Object					JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PRESERVED_SPECIMEN				urn:catalog:JBRJ:RB:642217	RB00642217		M. Meguro; E. Isejima; R. Mello Silva & J. Pirani									PRESENT						RB 271812	Formando grandes aglomerados na superficie do morro. Faixa abaxial da folha prateada. Bracteas e bracteolas escamosas, flores verdes. Escapo com 1 m de altura.												1984-10-14T00:00:00				1984	10	14																BR	Minas Gerais		Rio Vermelho	Pedra Menina. Fazenda da Vargem da Angélica. Morro da Virada do Mato Virgem.																																													R.C. Forzza	2001-01-01T00:00:00												Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			4300f8d5-1ae5-49e5-a101-63894b005868	BR	2021-03-30T10:27:20.698Z							AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE	StillImage	false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum (Baker) Mez		DWC_ARCHIVE	2021-03-30T10:27:20.698Z	2021-03-25T15:33:53.797Z	false												
1424351896																										urn:catalog:JBRJ:RB:642190										CC_BY_4_0											Rio de Janeiro Botanical Garden							Physical Object					JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PRESERVED_SPECIMEN				urn:catalog:JBRJ:RB:642190	RB00642190	528	Lúcia Pangaio									PRESENT						RB 434836													2006-01-12T00:00:00				2006	1	12																BR	Minas Gerais		Buenópolis	Região do Palmito, caminho para areal.																																													R.C. Forzza	2006-10-15T00:00:00												Encholirium subsecundum (Baker) Mez								Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Encholirium		subsecundum		SPECIES				ACCEPTED			4300f8d5-1ae5-49e5-a101-63894b005868	BR	2021-03-30T10:27:20.698Z							RECORDED_DATE_INVALID;MULTIMEDIA_URI_INVALID;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_NONE		false	false	2696594	2696594	6	7707728	196	1369	3740	2696575		2696594	Encholirium subsecundum	Encholirium	Encholirium subsecundum (Baker) Mez	Encholirium subsecundum (Baker) Mez		DWC_ARCHIVE	2021-03-30T10:27:20.698Z	2021-03-25T15:33:53.797Z	false												
