datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2019-02-22 11:45:40-03"	IPA	IPA	85375	"Mimosa lewisii"	S	Plantae	Plantae			Leguminosae-Mim.	Mimosa	lewisii		Barneby	"Bocage, A."	2011	02	08		31		"Costa, A.C.G.; Nadia, T.C.L.; Barral, E.C.; Ferreira, S.M.; Nadia, T.C.L.; Barral, E.C.; Ferreira, S.M."	2011	01	13			"Southern America"	Brasil	Pernambuco	Buíque	"Parque Nacional do Catimbau, Serrinha."	0	0	-37.1557998657227	-8.62306022644043	38964												"Flor noturna, disposta em glomérulo. Possui estames brancos."	IPA0085375
"2019-02-22 11:45:40-03"	IPA	IPA	90044	"Mimosa lewisii"	S	Plantae	Plantae			Leguminosae-Mim.	Mimosa	lewisii		Barneby	"Bocage, A."	2014	12			54		"Abreu, D.B.O."	2014	07	22			"Southern America"	Brasil	Bahia	Palmeiras	"Chapada Diamantina, Comunidade Vale do Capão."	0	0	-41.5588989257812	-12.5289001464844	20767												"Material em estudo para Dissertação de Mestrado - Universidade Federal do Oeste da Bahia, campus Barreiras.; Mata úmida / Cerrado /Caatinga"	IPA0090044
"2020-11-26 18:08:18-03"	CPAN-UFMS	COR	16147	"Mimosa lewisii"	PreservedSpecimen	Plantae				Fabaceae	Mimosa	lewisii		Barneby						989		"Silva, J.S.; Medeiros, E.B.; Medeiros-Filho, R.F."	2011	06	28				Brasil	Pernambuco	Buíque		0	0	-37.1557998657227	-8.62306022644043	38964													
"2019-10-11 09:44:18-03"	UFC	EAC	13485	"Mimosa lewisii"	PreservedSpecimen	Plantae				Fabaceae	Mimosa	lewisii		Barneby	"Barneby, R."	1984				47462		"Hatschbach, G."	1984	01	22			"Southern America"	Brasil	Bahia		"Serra do Sincorá; 15Km S de Mucugê"	0	0															"Arbusto ramoso, espinhoso, 2,50m.; Campo rupestre"	EAC0013485
"2020-11-02 22:27:45-03"	UFC	EAC	24350	"Mimosa lewisii"	PreservedSpecimen	Plantae				Fabaceae	Mimosa	lewisii		Barneby	"Fernandes, A.; Nunes, E."	1996	09	24		EAC24350		"Fernandes, A.; Nunes, E."	1996	09	07			"Southern America"	Brasil	Bahia		"entre Cícero Dantas e Jeremoabo"	0	0															Arbusto.	EAC0024350
"2020-11-02 22:27:45-03"	UFC	EAC	3384	"Mimosa lewisii"	PreservedSpecimen	Plantae				Fabaceae	Mimosa	lewisii		Barneby	"Barneby, R."	1987	08			EAC3384		"Fernandes, A.; Matos"	1977	07	25			"Southern America"	Brasil	Bahia	Olindina		0	0	-38.3333015441895	-11.3667001724243	25403												Arbusto.	EAC0003384
"2020-10-16 11:49:43-03"	MN	R-TIPOS	169905	"Mimosa lewisii"	PreservedSpecimen	Plantae				Fabaceae	Mimosa	lewisii		Barneby	"Barneby, R."	1984			Isoparatypus	30988		"Irwin, H.S.; Harley, R.M. & Smith, G.L."	1971	02	25				Brasil	Bahia		"Serra da Agua de Rega"	0	0					1000	1000										R000169905
"2020-10-16 11:49:43-03"	MN	R-TIPOS	169904	"Mimosa lewisii"	PreservedSpecimen	Plantae				Fabaceae	Mimosa	lewisii		Barneby	"Barneby, R."	1984			Isoparatypus	32498		"Irwin, H.S.; Harley, R.M. & Smith, G.L."	1971	02	18				Brasil	Bahia		"Sera do Tombador"	0	0					1100	1100										R000169904
"2020-03-02 09:10:57-03"	UFRPE	PEUFR	16808	"Mimosa lewisii"	PreservedSpecimen	Plantae				Leguminosae-Mim.	Mimosa	lewisii		Barneby	"A.P.S. Gomes"	1995	08	02		1723		"A.M. Miranda; L.P. Félix; S.C. Rodrigues"	1994	06	19				Brasil	Pernambuco	Buíque	"5 km da estrada de barro para Catimbau"	0	0	-37.1557998657227	-8.62306022644043	38964												"Arbusto com ramos acinzentados enegrecidos, segmentos florais róseos, flores alvas, frutos verdes"	PEUFR016808
"2020-03-02 09:10:57-03"	UFRPE	PEUFR	17401	"Mimosa lewisii"	PreservedSpecimen	Plantae				Leguminosae-Mim.	Mimosa	lewisii		Barneby	"A.P.S. Gomes"	1995	08	02		419		"M.J. Sales"	1994	10	18				Brasil	Pernambuco	Buíque	"Serra do Catimbau"	-37.166667	-8.616667					791	791									"Arbusto com ca. de 2,5 m, ramos castanho-avermelhados, pedúnculo vermelho-esverdeado, botões esverdeados, sépelas e pétalas creme, filetes brancos, anteras esverdeada"	PEUFR017401
"2020-03-02 09:10:57-03"	UFRPE	PEUFR	17407	"Mimosa lewisii"	PreservedSpecimen	Plantae				Leguminosae-Mim.	Mimosa	lewisii		Barneby	"A.P.S. Gomes"	1995	08	02		437		"M.J.N. Rodal"	1994	10	18				Brasil	Pernambuco	Buíque	"Serra do Catimbau"	-37.166667	-8.616667					790	790									"Arvoreta com ca. de 2,5 m; caule acinzentado; folha com ráquis avermelhado na base; sépalas esverdeadas; pétalas creme; filetes alvo; anteras creme; fruto imaturo avermelhado"	PEUFR017407
"2020-03-02 09:10:57-03"	UFRPE	PEUFR	17408	"Mimosa lewisii"	PreservedSpecimen	Plantae				Leguminosae-Mim.	Mimosa	lewisii		Barneby	"A.P.S. Gomes"	1995	08	02		374		"M.J.N. Rodal"	1994	10	18				Brasil	Pernambuco	Buíque	"Serra do Catimbau"	-37.166667	-8.616667					790	790									"Arbusto com ca. de 4 m, flores com glândulas viscosas, flor com cálice esverdeado, pétalas creme-esverdeado, filetes alvos e anteras amarelas"	PEUFR017408
"2020-03-02 09:10:57-03"	UFRPE	PEUFR	17409	"Mimosa lewisii"	PreservedSpecimen	Plantae				Leguminosae-Mim.	Mimosa	lewisii		Barneby	"A.P.S. Gomes"	1995	08	02		410		"M.J.N. Rodal"	1994	10	17				Brasil	Pernambuco	Buíque	"Serra do Catimbau"	-37.166667	-8.616667					790	790									"Arbusto com ca. de 1,9 m; caule nas porções terminais, presença de pelos amarelos; pedúnculo com glândulas; cálice esverdeado; pétalas com lobos amarelados; filetes brancos anteras creme; frutos imaturos arroxeados"	PEUFR017409
"2020-03-02 09:10:57-03"	UFRPE	PEUFR	18663	"Mimosa lewisii"	PreservedSpecimen	Plantae				Leguminosae-Mim.	Mimosa	lewisii		Barneby	"A.P.S. Gomes"	1995	08	02		34		"A. Laurênio; M.J. Rodal"	1995	05	05				Brasil	Pernambuco	Buíque	"Fazenda Laranjeiras"	-37.166667	-8.616667					790	790									"Arbusto com aproximadamente 3 m; cálice vináceo na base; corola creme; anteas amarelas; filete branco; fruto maduro ferrugíneo"	PEUFR018663
"2020-03-02 09:10:57-03"	UFRPE	PEUFR	18688	"Mimosa lewisii"	PreservedSpecimen	Plantae				Leguminosae-Mim.	Mimosa	lewisii		Barneby	"A.P.S. Gomes"	1995	08	02		65		"A. Laurênio; E. Inácio"	1995	05	18				Brasil	Pernambuco	Buíque	"Estrada Buíque-Catimbau"	-37.166667	-8.616667					790	790									"Arbusto com cerca de 2,5 m de alt.; caule avermelhado, haste que sustenta os glomérulos avermelhados; apresenta acúleos"	PEUFR018688
"2020-03-02 09:10:57-03"	UFRPE	PEUFR	19308	"Mimosa lewisii"	PreservedSpecimen	Plantae				Leguminosae-Mim.	Mimosa	lewisii		Barneby	"A.P.S. Gomes"	1995	08	02		90		"K. Andrade; L.S. Figueirêdo"	1995	06	17				Brasil	Pernambuco	Buíque	"Estrada Buíque-Catimbau"	-37.166667	-8.616667					790	790									"Arbusto com cerca de 2 m; sépalas verdes; frutos verdes"	PEUFR019308
"2020-03-02 09:10:57-03"	UFRPE	PEUFR	19522	"Mimosa lewisii"	PreservedSpecimen	Plantae				Leguminosae-Mim.	Mimosa	lewisii		Barneby	"A.P.S. Gomes"	1995	08			111		"K. Andrade; L.S. Figueirêdo"	1995	07	08				Brasil	Pernambuco	Buíque	"Estrada Buíque-Catimbau"	-37.166667	-8.616667					790	790									"Arbusto com cerca de 2 m; sépalas verdes; frutos verdes"	PEUFR019522
"2020-03-02 09:10:57-03"	UFRPE	PEUFR	22724	"Mimosa lewisii"	PreservedSpecimen	Plantae				Leguminosae-Mim.	Mimosa	lewisii		Barneby		1997				324		"A.P.S. Gomes; A. Laurênio; M.Tschá"	1996	03	09				Brasil	Pernambuco	Buíque	"Fazenda Laranjeiras"	-37.154167	-8.625					799	799									"Arbusto com ca. de 1,9 m de alt.; ramos castanho avermelhado; inflorescência alva; fruto maduro castanho avermelhado"	PEUFR022724
"2020-03-02 09:10:57-03"	UFRPE	PEUFR	22887	"Mimosa lewisii"	PreservedSpecimen	Plantae				Leguminosae-Mim.	Mimosa	lewisii		Barneby		1997				252		"L. Figueirêdo; K. Andrade; E. Freire"	1995	11	19				Brasil	Pernambuco	Buíque	"Estrada Buíque-Catimbau"	-37.154167	-8.625					799	799									"Arbusto com ca. de 2 m de alt.; inflorescência verde"	PEUFR022887
"2020-03-02 09:10:57-03"	UFRPE	PEUFR	22940	"Mimosa lewisii"	PreservedSpecimen	Plantae				Leguminosae-Mim.	Mimosa	lewisii		Barneby						343		"A. Laurênio; A.P.S. Gomes; M.Tschá"	1996	03	08				Brasil	Pernambuco	Buíque	"Serra do Catimbau - Paraíso selvagem"	-37.154167	-8.625					799	799									"Arbusto com ca. 2 m de alt.; ramos avermelhados; pétalas verdes; filetes brancos, replum avermelhados"	PEUFR022940
"2020-03-02 09:10:57-03"	UFRPE	PEUFR	23267	"Mimosa lewisii"	PreservedSpecimen	Plantae				Leguminosae-Mim.	Mimosa	lewisii		Barneby						293		"A.P.S. Gomes; A. Laurênio; M.Tschá"	1996	03	07				Brasil	Pernambuco	Buíque	"Estrada Buíque Catimbau"	-37.154167	-8.625					799	799									"Arbusto com ca. 1,2 m de alt.; cálice e corola verdes; filetes róseo-esbranquiçados"	PEUFR023267
"2020-06-09 16:54:27-03"	UFRPE	PEUFR	24058	"Mimosa lewisii"	PreservedSpecimen	Plantae				Leguminosae-Mim.	Mimosa	lewisii		Barneby						1034		"M. Alves; M.C. e Silva; M. Loyola; V. Gomes; F. Gonçalves; J. Jupiassú; F. Lins; D. Oliveira; J. Queiroz"	1997	10	17				Brasil	Bahia	Lençóis	"Próximo ao Rio São José, ao longo da rodovia para a cidade, km 11"	-41.3875	-12.5575					491	491									"Arbusto com cerca de 1,5 m de alt.; flores esverdeadas; frutos castanhos, ocasional"	PEUFR024058
"2020-06-12 17:27:34-03"	UFRPE	PEUFR	31210	"Mimosa lewisii"	PreservedSpecimen	Plantae				Leguminosae-Mim.	Mimosa	lewisii		Barneby						1034a		"M. Alves; M.C. e Silva; M. Loyola; V. Gomes; F. Gonçalves; J. Jupiassú; F. Lins; D. Oliveira; J. Queiroz"	1997	10	17				Brasil	Bahia	Lençóis	"Próximo ao Rio São José, ao longo da rodovia para a cidade, km 10"	-41.383333	-12.5575					490	490									"Arbusto com cerca de 1,5 m de alt.; flores esverdeadas; frutos castanhos, ocasional"	PEUFR031210
"2020-03-02 09:10:57-03"	UFRPE	PEUFR	37717	"Mimosa lewisii"	PreservedSpecimen	Plantae				Leguminosae-Mim.	Mimosa	lewisii		Barneby						7044		"L.P. Queiroz; A.M. Guilietti; K.R.B. Leite; C. Correia; B.M. Silva"	2001	10	29				Brasil	Bahia	Canudos	"Toca Velha. Estação Biológica de Canudos (Sede de biodiversitas)"	-39.15	-10.032778															"Arbusto muito ramificado na base ca. 2 m; folíolos coriáceos viscosos; flores cremes"	PEUFR037717
"2020-03-02 09:10:57-03"	UFRPE	PEUFR	48752	"Mimosa lewisii"	PreservedSpecimen	Plantae				Leguminosae-Mim.	Mimosa	lewisii		Barneby	"J.S. Silva"	2007	07			202		"J.S. Silva; M.C. Abreu; E.B.A. Júnior"	2007	06	19				Brasil	Pernambuco	Buíque	"Estrada para Catimbau"	0	0	-37.1557998657227	-8.62306022644043	38964												"Arbusto com 1,5 m de altura; corola e cálice esverdeados; estames com filetes cremes e antera esverdeada; flores visitadas por abelhas"	PEUFR048752
"2020-03-02 09:10:59-03"	UFRPE	PEUFR	48763	"Mimosa lewisii"	PreservedSpecimen	Plantae				Leguminosae-Mim.	Mimosa	lewisii		Barneby	"J.S. Silva"	2007	07			234		"J.S. Silva; M.C. Abreu; E.B.A. Júnior"	2007	06	21				Brasil	Pernambuco	Buíque	"Base da Pedra do Cachorro"	0	0	-37.1557998657227	-8.62306022644043	38964												"Arbusto com 1,5 m de altura; corola e cálice esverdeados; estames com filetes creme e antera esverdeada; flores visitadas por abelhas"	PEUFR048763
"2020-03-02 09:10:59-03"	UFRPE	PEUFR	54118	"Mimosa lewisii"	PreservedSpecimen	Plantae				Leguminosae-Mim.	Mimosa	lewisii		Barneby						19		"J.B. Santos; M.F. Sales; L.L. Santos; M.J. Silva"	2004	09	09				Brasil	Pernambuco	Buíque	"Topo da serra de Jerusalém"	0	0	-37.1557998657227	-8.62306022644043	38964												"Arbusto 1m de altura; em plena floração; corola branca, cálice amarelado; fruto imaturo marrom."	PEUFR054118
"2019-06-27 10:25:10-03"	UFES	VIES	13089	"Mimosa lewisii"	S	Plantae				Fabaceae	Mimosa	lewisii		Barneby	"Noblick, L.R.L."	1986				4543		"Noblick, L.R."	1986	05	16				Brasil	Bahia	"Morro do Chapéu"	"Rio do Ferro Doido."	0	0	-41.1561012268066	-11.5500001907349	98143													VIES013089
"2020-12-01 14:20:56-03"	UNIVASF	HVASF	10740	"Mimosa lewisii"	PreservedSpecimen	Plantae				Fabaceae	Mimosa	lewisii		Barneby	"J.A. Siqueira Filho"	2011	03	17		2461		"J.A. Siqueira Filho"	2011	03	15			"América do Sul"	Brasil	Pernambuco	Tacaratu	"Estrada para a Serra do Morcego, Baixa do Lério"	-38.142805	-9.076055					756	756			U						"Arbusto ca. de 1,90 m alt. Inflorescência terminal, flores alvas, noturnas polinizadas por morcegos. Frutos lomento Ver Vogel, Stefan ; Lopes, Ariadna Valentina ; MACHADO, I. C. . Bat Pollination in the NE Brazilian Endemic Mimosa lewisii: An Unusual Case and First Report for the Genus. Taxon, Viena - Austria, v. 54, n. 3, p. 693, 2005."	HVASF010740
"2020-12-01 14:20:56-03"	UNIVASF	HVASF	6697	"Mimosa lewisii"	PreservedSpecimen	Plantae				Fabaceae	Mimosa	lewisii		Barneby	"L.P. Queiroz"	2012	06	05		4616		"Marcondes Oliveira"	2010	01	20			"América do Sul"	Brasil	Pernambuco	Tacaratu	"Saco do Romão, caminho para tribo indígena Pankararus"	-38.180694	-9.115944					571	571			U						"Arbusto espinescente ± 2m alt. Ramos jovens vináceos e glandulosos. Flores de estames alvos. Freqüênte."	HVASF006697
"2014-06-04 13:00:00-03"	MO	MOBOT	100711286	"Mimosa lewisii"	PreservedSpecimen	Plantae				Fabaceae	Mimosa	lewisii		Barneby	"J.S. Silva"					"Souza 26315"		"Vinicius C. Souza|J. Paula-Souza|G. Romão|S.I. Elias"	2001	7	18			"South America"	Brazil	Bahia	"Morro do Chapéu"	"Estrada para Jacobina, cerca de 7 km de Morro do Chapéu."	-41.1191667	-11.4975					900.00000000						1					
"2020-03-27 15:26:00-03"	MO	MOBOT	101188762	"Mimosa lewisii"	PreservedSpecimen	Plantae				Fabaceae	Mimosa	lewisii		Barneby					Holotype	"Lewis 854"		"Gwilym P. Lewis|André M. de Carvalho|José L. Hage"	1981	12	18			"South America"	Brazil	Bahia	Palmeiras	"Km 232 da rodovia BR 242 para Ibotirama. Pai Inácio."	-41.45	-12.5											1					
"2015-03-01 15:26:00-03"	MO	MOBOT	2917630	"Mimosa lewisii"	PreservedSpecimen	Plantae				Fabaceae	Mimosa	lewisii		Barneby	"R. Barneby"					"Carvalho 3897"		"André M. de Carvalho|André M. Amorim|Sérgio C. de Sant'Ana"	1992	3	21			"South America"	Brazil	Bahia		"Mun. Tucano; 7 a 10 km. na estrada de Tucano para Ribeira do Pombal. Trancição de CERRADO/CAATINGA."	0	0																
"2009-12-04 15:26:00-02"	MO	MOBOT	2917778	"Mimosa lewisii"	PreservedSpecimen	Plantae				Fabaceae	Mimosa	lewisii		Barneby	"R. Barneby"					"Hatschbach 56996"		"Gert G. Hatschbach|Maria M. Hatschbach|E.L. Barbosa"	1992	4	9			"South America"	Brazil	Bahia		"Mun. Palmeiras; 9 km. da rodovia para Mucgê."	0	0					1000.00000000											
"2008-05-27 22:02:00-03"	MO	MOBOT	2917956	"Mimosa lewisii"	PreservedSpecimen	Plantae				Fabaceae	Mimosa	lewisii		Barneby	"R. Barneby"					"Hatschbach 47462"		"Gert G. Hatschbach"	1984	1	22			"South America"	Brazil	Bahia		"Mun. Serra do Sincorá; 15 km S. de Mucugê."	0	0																
"2010-10-28 10:04:00-02"	MO	MOBOT	3312586	"Mimosa lewisii"	PreservedSpecimen	Plantae				Fabaceae	Mimosa	lewisii		Barneby	"J.S. Silva (UEC)"					"Andrade 90"		"K. Andrade"	1995	6	17			"South America"	Brazil	Pernambuco		"Buíque, Estrada Buíque-Catimbau, Complexo caatinga-campo? Com vegetação arbustiva, solo arenoso. Coord: Lat: 8º 37'; Long: 37º 10'."	0	0					790.00000000						1					
"2010-10-27 12:42:00-02"	MO	MOBOT	3312614	"Mimosa lewisii"	PreservedSpecimen	Plantae				Fabaceae	Mimosa	lewisii		Barneby	"J.S. Silva (UEC)"					"Andrade 111"		"K. Andrade|L.S. Figueiredo"	1995	7	8			"South America"	Brazil	Pernambuco		"Buíque, Estrada Buíque-Catimbau, Complexo caatinga-campo? Com vegetação arbustiva, solo arenoso. Coord: Lat: 8º 37'; Long: 37º 10'."	0	0					790.00000000						1					
"2019-08-15 09:03:03-03"	UESC	UESC	2903	"Mimosa lewisii"	S	Plantae				"Fabaceae (Mimosoideae)"	Mimosa	lewisii		Barneby	"L.P. de Queiroz"	1999	11			15		"Oliveira, P. S.,"	1999	09	02				Brasil	Bahia	Salvador		0	0	-38.510799407959	-12.9710998535156	26018												"Solo arenoso.; Arbusto ca. 1,5m alt."	UESC0002903
"2019-08-15 09:03:03-03"	UESC	UESC	7746	"Mimosa lewisii"	S	Plantae				"Fabaceae (Mimosoideae)"	Mimosa	lewisii		Barneby						3734		"L.P.de Queiroz"	1993	12	19				Brasil	Bahia	"Santa Brígida"		-38.2	-9.483333															"Caatinga arbustiva densa, hiperxerófita.; Arbusto de ca. 2,0 m, ramificado desde a base, os ramos fertéis virgados quase áfilos.; Planta comum a maioria dos indivíduos floridos."	UESC0007746
"2019-08-15 09:03:03-03"	UESC	UESC	5569	"Mimosa lewisii"	S	Plantae				"Fabaceae (Mimosoideae)"	Mimosa	lewisii		Barneby						4040		"Guedes, M.L."	1996	09	21				Brasil	Bahia	"Mata de São João"	"Santo Antônio."	-37.883333	-12.383333															"Restinga com presença de dunas com ca. de 10 m de altura. Substrato arenoso.; Arbusto com ca. de 2 m de altura."	UESC0005569
"2019-11-27 13:48:57-03"	UFS	ASE	20877	"Mimosa lewisii"	PreservedSpecimen	Plantae	Magnoliophyta			Fabaceae	Mimosa	lewisii		Barneby	"Silva, JS"	2009	08	14		26315		"Souza, VC; Souza, JP; Romão, GO; Elias, SI"	2001	07	18			"Southern America"	Brasil	Bahia	"Morro do Chapéu"	"Estrada para Jacobina, cerca de 7 km de Morro do Chapéu."	-41.119167	-11.4975					900	900									"Arbusto a árvore, até 4m alt.; flores creme; frutos imaturos verdes.; Arbusto a árvore, até 4m alt.; flores creme; frutos imaturos verdes.; Caatinga."	ASE0008397
"2019-11-27 13:48:57-03"	UFS	ASE	14810	"Mimosa lewisii"	PreservedSpecimen	Plantae	Magnoliophyta			Fabaceae	Mimosa	lewisii		Barneby	"Gomes-Silva, A"	2010	03	02		59		"Barbosa, JIS; Silva, AG; Silva, MV; Santana, T"	2009	07	21			"Southern America"	Brasil	Pernambuco	Buíque	"Parque Nacional de Catimbau"	-37.160825	-8.614225															"Arbusto com cerca de 1,5m. de altura. Flores alvas. Frutos imaturos.; Arbusto com cerca de 1,5m. de altura. Flores alvas. Frutos imaturos.; Caatinga."	ASE0008381
"2019-11-27 13:48:57-03"	UFS	ASE	3977	"Mimosa lewisii"	PreservedSpecimen	Plantae	Magnoliophyta			Fabaceae	Mimosa	lewisii		Barneby	"Silva, JS"	2015	06	08		1071		"Viana, G"	1984	12	01			"Southern America"	Brasil	Bahia	"Paulo Afonso"		-38.363056	-9.683611															Caatinga.	ASE0006992
"2020-05-08 11:10:42-03"	UEFS	HUEFS	103499	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby		2006	08			5317		"França, F."	2005	11	30				Brasil	Bahia	"Paulo Afonso"	"Estação Ecológica do Raso Da Catarina"	-38.467222	-9.661667					600	610										HUEFS0103499
"2020-05-08 11:10:42-03"	UEFS	HUEFS	105614	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby		2006	07			16		"Cerqueira, C.O."	2005	09	09				Brasil	Bahia	Lençóis	"Mata ciliar do rio Lençóis."	-41.383333	-12.566667																HUEFS0105614
"2020-05-08 11:10:42-03"	UEFS	HUEFS	106262	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby								"Pereira, R."	1997						Brasil	Pernambuco	Buíque	"Na estrada para o Vale do Catimbau, local bem aberto."	0	0	-37.1557998657227	-8.62306022644043	38964												Caatinga.	HUEFS0106262
"2020-05-08 11:10:42-03"	UEFS	HUEFS	106814	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						12129		"Queiroz, L.P.de"	2006	03	09				Brasil	Bahia	"Morro do Chapéu"	"ca. 3,0 Km E de Morro do Chapéu na estrada para Ipirá."	-41.185278	-11.540278					1085	1085									"Carrasco arbustivo denso."	HUEFS0106814
"2020-05-08 11:10:42-03"	UEFS	HUEFS	110949	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby		2006	09			470		"Lopes, M.M.M."	2006	02	01				Brasil	Bahia	"Paulo Afonso"	"Estação Ecológica Raso da Catarina. Paus-pretos."	-38.585556	-9.6825															"Caatinga Arbustiva."	HUEFS0110949
"2020-05-08 11:10:42-03"	UEFS	HUEFS	11572	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						2744		"Queiroz, L.P.de"	1992	04	26				Brasil	Bahia	Lençóis		0	0	-41.3899993896484	-12.563099861145	47385		500	600										HUEFS0011572
"2020-05-08 11:10:42-03"	UEFS	HUEFS	117264	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						696		"Simon, M.F."	2006	03	09				Brasil	Bahia	"Morro do Chapéu"	"Ao longo da estrada Morro do Chapéu-Ipirá."	-41.184444	-11.5375					1084	1084									"Beira de estrada. Solo arenoso."	HUEFS0117264
"2020-05-08 11:10:42-03"	UEFS	HUEFS	122539	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby	"L.P. de Queiroz"	2007	09			1602		"Santos, R.M."	2007	06	27				Brasil	Pernambuco	Buíque	"Trilha dos Torres. Parque Nacional Serra do Catibau. Sítio Pititi."	-37.245833	-8.575833					740	740									"Caatinga. (Transição entre Agreste e Sertão)."	HUEFS0122539
"2020-05-08 11:10:42-03"	UEFS	HUEFS	128425	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby	"D.Cardoso & N.Smith"	2008	09			5245		"Melo, E."	2007	10	12				Brasil	Bahia	"Morro do Chapéu"	"ca. 5,0 Km da entrada da Fazenda Guariba."	-41.220556	-11.410556					1040	1040									"Cerrado, borda da mata."	HUEFS0128425
"2020-05-08 11:10:42-03"	UEFS	HUEFS	131356	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						342		"Rocha, D."	2007	04	14				Brasil	Bahia	"Morro do Chapéu"	"Lajedo Bordado"	-41.094722	-11.258333															"Solo arenoso, afloramento arenitico. Caatinga"	HUEFS0131356
"2020-05-08 11:10:42-03"	UEFS	HUEFS	137650	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						743		"Cano, O."	2007	07					Brasil	Pernambuco	Buíque	"Vale do Catimbau, Paraíso Selvagem, propriedade do Sr. Jurandir, na subida para o alto do lajeiro."	-37.234444	-8.583333																HUEFS0137650
"2020-05-08 11:10:42-03"	UEFS	HUEFS	13876	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby		1995	04			3445		"Queiroz, L.P.de"	1993	07	25				Brasil	Bahia	"Morro do Chapéu"		-41.05	-11.6					960	960										HUEFS0013876
"2020-05-08 11:10:42-03"	UEFS	HUEFS	141113	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby	"L.P.de Queiroz"	2009	12			6544		Andrade-Lima	1971	10	08				Brasil	Pernambuco	Buíque	"3 Km adiante de Carneiro, na direção da sede do município. Sítio Campinho."	0	0	-37.1557998657227	-8.62306022644043	38964													HUEFS0141113
"2020-05-08 11:10:42-03"	UEFS	HUEFS	142585	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby	"L.P.de Queiroz"	2009	09			2996		"Conceição, A.A."	2008	09	20				Brasil	Bahia	"Paulo Afonso"	"Raso da Catarina. Local casa 1."	0	0	-38.2146987915039	-9.40610980987549	44772												Caatinga.	HUEFS0142585
"2020-05-08 11:10:42-03"	UEFS	HUEFS	15318	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						3704		"Queiroz, L.P.de"	1993	12	18				Brasil	Bahia	Tucano		-38.65	-10.866667					0	0										HUEFS0015318
"2020-05-08 11:10:42-03"	UEFS	HUEFS	15349	"Mimosa lewisii"	PreservedSpecimen	Plantae	Angiospermae	Rosanae	Fabales	"Leguminosae Subfam. Caesalpinioideae (Mimosoide)"	Mimosa	lewisii		Barneby						3734		"Queiroz, L.P.de"	1993	12	19				Brasil	Bahia	"Santa Brígida"		-38.2	-9.483333					0	0										HUEFS0015349
